brand,name,desc,category,servingSize,servingSizeUnit,calories,fat,carbs,protein,Calories_100g,Total_Fat_100g,Carbohydrates_100g,Protein_100g
Whataburger,Apple & Cranberry Whatachickn Salad,"Apple & Cranberry Whatachickn Salad w/ Romaine Lettuce, Apple Slices, Sweetened Dried Cranberries, Shredded Cheddar Cheese, Boneless, Breaded Chicken Breast & Dressing, Sides & Salads, Under 550 Calories; Choice of: Ranch, Fat Free Ranch, Jalapeno Ranch, Thousand Island, Honey Mustard, Creamy Pepper, Low Fat Herb Vinaigrette, Low Fat Honey Pepper Vinaigrette or Balsamic Vinaigrette",Salads,388,g,520,22,56,28,134,6,14,7
Wawa,Apple & Yogurt Parfait,"Apple & Yogurt Parfait, Cold Express Items, Snacks, Fresh Food",AppetizersSides,,,300,6,54,9,,,,
Jack in the Box,Apple Bites w/ Caramel Dip,"Apple Bites w/ Caramel Dip, Snacks & Sides",AppetizersSides,76,g,70,0,17,0,92,0,22,0
Wawa,"Apple Braid, FL","Apple Braid, FL, Bakery",Baked Goods,,,490,24,63,12,,,,
Bob Evans,Apple Butter Jelly,"Apple Butter Jelly, Condiments, Breakfast Components",ToppingsIngredients,,,35,0,8,0,,,,
White Castle,Apple Butter Turkey Slider,"Apple Butter Turkey Slider, Singles, Sliders",Sandwiches,98,g,230,8,21,12,235,8,21,12
Wawa,Apple Caramel Dipper,"Apple Caramel Dipper, Cold Express Items, Snacks, Fresh Food",AppetizersSides,,,230,0,56,1,,,,
Dunkin' Donuts,Apple Cheese Danish,"Apple Cheese Danish, Danishes, Bakery, Food",Baked Goods,,,400,19,53,5,,,,
Applebee's,Apple Chimi Cheesecake,Apple Chimi Cheesecake,Desserts,,,950,39,138,15,,,,
Tim Hortons,"Apple Cider, Extra Large","Apple Cider, Other Beverages, Beverages, Extra Large",Beverages,24,oz,460,0,116,0,68,0,17,0
Tim Hortons,"Apple Cider, Large","Apple Cider, Other Beverages, Beverages, Large",Beverages,20,oz,350,0,87,0,62,0,15,0
Tim Hortons,"Apple Cider, Medium","Apple Cider, Other Beverages, Beverages, Medium",Beverages,15,oz,260,0,66,0,61,0,16,0
Tim Hortons,"Apple Cider, Small","Apple Cider, Other Beverages, Beverages, Small",Beverages,10,oz,210,0,52,0,74,0,18,0
Einstein Bros,Apple Cinnamon Bagel,"Apple Cinnamon Bagel, Gourmet Bagels, Fresh Baked Bagels",Baked Goods,150,g,450,9,83,10,300,6,55,7
Perkins,Apple Cinnamon Mammoth Muffin w/ Whipped Butter Blend,"Apple Cinnamon Mammoth Muffin w/ Apple Muffin Batter, Cinnamon Sugar & Whipped Butter Blend, Build A Breakfast, Breakfast Menu, Hearty Extras, Breakfast, Bakery To Go Menu, Bakery Menu, Mammoth Muffins Menu",Baked Goods,201,g,630,33,76,7,313,16,38,3
Jamba Juice,Apple Cinnamon Pretzel,"Apple Cinnamon Pretzel, Baked Goods, Tasty Bites",Baked Goods,,,380,4,76,11,,,,
Einstein Bros,Apple Cinnamon Shmear,"Apple Cinnamon, Whipped Cream Cheese Shmear",ToppingsIngredients,42,g,130,10,11,2,310,24,26,5
Jamba Juice,Apple Cinnamon Topping,"Apple Cinnamon Topping, Tasty Bites, for Oatmeal",ToppingsIngredients,,,70,0,16,0,,,,
Golden Corral,Apple Cobbler,"Apple Cobbler, Bakery & Desserts",Desserts,95,g,150,5,26,1,158,5,27,1
Dunkin' Donuts,Apple Croissant Donut,"Apple Croissant Donut, Donuts, Bakery",Baked Goods,,,350,16,47,5,,,,
Dunkin' Donuts,Apple Crumb Donut,"Apple Crumb Donut, Donuts, Bakery, Food",Baked Goods,,,320,15,42,3,,,,
Ruby Tuesday,Apple Crumble Skillet,"Apple Crumble Skillet w/ Apple Crumble Tart, Vanilla Bean Ice Cream, Dulce de Leche Sauce & Powdered Sugar, Desserts, Featured Items, Lunch & Dinner Menu Choices, Desserts Menu",Desserts,,,605,32,72,5,,,,
Panera Bread,Apple Crunch Muffin,"Apple Crunch Muffin, Muffins & Muffies, Pastries & Sweets",Baked Goods,,,450,12,80,7,,,,
Ci Ci's Pizza,Apple Dessert Pizza,"Apple Dessert Pizza on Dessert Pizza Crust w/ Warm Cinnamon Apple, Sweet Crumb Topping & Icing, Desserts",Desserts,,,130,3.1,23,2,,,,
Papa Murphy's,"Apple Dessert Pizza, 1 Slice","Apple Dessert Pizza w/out Cream Cheese Frosting, Side Items, 1 Slice; Choice of Adding: Cream Cheese Frosting",Desserts,,,243,4.5,45,4.2,,,,
Applebee's,Apple Dippers w/ Yogurt,"Apple Dippers w/ Yogurt, Kids Menu, Side",AppetizersSides,,,90,1,20,2,,,,
Denny's,Apple Dunkers w/ Caramel Sauce,"Apple Dunkers w/ Caramel Sauce, Kids Sides",AppetizersSides,3,oz,140,0,30,0,165,0,35,0
Wawa,"Apple Filled Donut, FL","Apple Filled Donut, FL, Bakery, FL",Baked Goods,,,280,9,47,4,,,,
Krispy Kreme,Apple Fritter,"Apple Fritter, Doughnuts",Baked Goods,100,g,350,19,42,4,350,19,42,4
Starbucks,Apple Fritter,"Apple Fritter w/ Rome Apples & Cinnamon, Bakery, Food",Baked Goods,119,g,460,23,56,7,387,19,47,6
Wawa,Apple Fritter,"Apple Fritter, Bakery",Baked Goods,,,670,26,100,10,,,,
Dunkin' Donuts,Apple Fritter,"Apple Fritter, Other Bakery Favorites, Bakery, Food",Baked Goods,,,420,19,58,6,,,,
Casey's General Store,Apple Fritter,"Apple Fritter, Premium Bakery Items, Bakery",Baked Goods,,,380,23,39,6,,,,
Sheetz,Apple Fritter,"Apple Fritter, Shweetz Bakery To Go",Baked Goods,,,510,30,54,6,,,,
Tim Hortons,Apple Fritter Donut,"Apple Fritter Donut, Yeast Donuts, Donuts, Snacks & Baked Goods, Breakfast Snacks, Breakfast",Baked Goods,95,g,290,8,48,7,305,8,51,7
Tim Hortons,Apple Fritter Timbit,"Apple Fritter Timbit, Timbits, Yeast Timbits, Snacks & Baked Goods, Donuts & Timbits",Baked Goods,17,g,50,1.5,9,1,294,9,53,6
Wawa,"Apple Fritter, FL","Apple Fritter, FL, Bakery, FL",Baked Goods,,,330,10,56,6,,,,
Quiznos,"Apple Harvest Chicken, Full","Apple Harvest Chicken w/ Honey Dijon Chicken Salad, Apples, Dried Cranberries, Cucumbers, Tomatoes & Pumpkin Seeds w/out Acai Vinaigrette, Full, Salads & Wraps; Choice of Adding: Dressing",Salads,,,40,16,42,25,,,,
Quiznos,"Apple Harvest Chicken, Half","Apple Harvest Chicken w/ Honey Dijon Chicken Salad, Apples, Dried Cranberries, Cucumbers, Tomatoes & Pumpkin Seeds w/out Acai Vinaigrette, Half, Salads & Wraps; Choice of Adding: Dressing",Salads,,,200,8,20,13,,,,
Friendly's,Apple Harvest Salad,"Apple Harvest Salad w/ Grilled Chicken, Apples, Walnuts, Bleu Cheese & Mixed Greens w/out Dressing, $9.99 CombOH!s, Soups & Salads, Lunch & Dinner",Salads,,,668,37,37,43,,,,
Krystal,Apple Jelly,"Apple Jelly, Condiments",ToppingsIngredients,,,35,0,9,0,,,,
Denny's,Apple Juice,"Apple Juice, Juices, Beverages",Beverages,15,fl oz,195,0,50,0,46,0,12,0
Tim Hortons,Apple Juice,"Apple Juice, Other Beverages, Beverages",Beverages,10,oz,130,0,33,0,46,0,12,0
California Pizza Kitchen,Apple Juice,"Apple Juice, CPKids Beverages",Beverages,,,110,0,25,0,,,,
Chuck E. Cheese,Apple Juice,"Apple Juice, Drinks",Beverages,,,80,,,,,,,
Olive Garden,Apple Juice,"Apple Juice, Fruit Juices, Non Alcoholic Beverages, Pronto Lunch, Dinner, Beverage Selections",Beverages,,,210,0,53,0,,,,
On the Border,Apple Juice,"Apple Juice, Kid Beverage",Beverages,,,100,0,25,0,,,,
Applebee's,Apple Juice,"Apple Juice, Kids Menu",Beverages,,,90,0,23,0,,,,
LongHorn Steakhouse,Apple Juice,"Apple Juice, Non Alcoholic, Beverages",Beverages,,,110,0,27,2,,,,
Frisch's Big Boy,"Apple Juice, 8 fl oz","Apple Juice, Other Beverages, Beverages",Beverages,8,fl oz,100,0,26,0,44,0,11,0
BJ's Restaurant & Brewhouse,"Apple Juice, Brunch Beverages","Apple Juice, Brunch Beverages, Juice, Beverages",Beverages,,,140,0,33,0,,,,
Olive Garden,"Apple Juice, for Cheese Ravioli, Kids","Apple Juice, for Cheese Ravioli, Cheese Tortelloni, Chicken Fingers & Pasta, Kids Pizza, Macaroni & Cheese, Alfredo Sauce w/ Choice of Pasta, Five Cheese Marinara w/ Choice of Pasta, Meat Sauce w/ Choice of Pasta & Tomato Sauce w/ Choice of Pasta, Dinner, Kids",Beverages,,,170,0,,,,,,
Olive Garden,"Apple Juice, for Chicken Fingers & Pasta","Apple Juice, for Chicken Fingers & Pasta, Pronto Lunch, Kids",Beverages,,,170,0,,,,,,
IHOP,"Apple Juice, Kids","Apple Juice, Kids, Made to Sip Beverages Juice, 12 fl oz",Beverages,12,fl oz,150,0,37,0,44,0,11,0
Chili's,"Apple Juice, Kids","Apple Juice, Beverages, Bottomless, Bottle, Kids",Beverages,,,120,0,29,0,,,,
Denny's,"Apple Juice, Kids","Apple Juice, Beverages, Kids",Beverages,,,140,0,82,0,,,,
BJ's Restaurant & Brewhouse,"Apple Juice, Kids","Apple Juice, Beverages, Kids Menu",Beverages,,,120,0,29,0,,,,
Olive Garden,"Apple Juice, Kids","Apple Juice, Kids Beverages, Kids Selections",Beverages,,,100,0,25,0,,,,
Red Robin,"Apple Juice, Kids","Apple Juice, Kid's Bottomless Beverages, Kids Menu",Beverages,,,50,0,12,0,,,,
PF Chang's,"Apple Juice, Kids","Apple Juice, Kids Drinks, Kids Menu, Kids",Beverages,,,170,0,42,0,,,,
IHOP,"Apple Juice, Large","Apple Juice, Large, Made to Sip Beverages Juice, 16 fl oz",Beverages,16,fl oz,210,0,52,0,46,0,11,0
Perkins,"Apple Juice, Large","Apple Juice, Large, Beverages, Drinks",Beverages,466,g,230,0,60,0,49,0,13,0
Bob Evans,"Apple Juice, Large","Apple Juice, Large, Beverages, Juice & Milk",Beverages,,,200,0,49,0,,,,
IHOP,"Apple Juice, Regular","Apple Juice, Regular, Made to Sip Beverages Juice, 10 fl oz",Beverages,10,fl oz,120,0,30,0,42,0,11,0
Bob Evans,"Apple Juice, Regular","Apple Juice, Regular, Juice & Milk, Beverages",Beverages,,,100,0,25,0,,,,
Perkins,"Apple Juice, Small","Apple Juice, Small, Beverages, Drinks, Bottomless Beverages",Beverages,,,180,0,45,0,,,,
Jamba Juice,"Apple n Greens Smoothie, Large","Apple n Greens Smoothie w/ Strawberry Juice, Kale, Peaches, Mangos & Bananas, Fruit & Veggie Smoothies, Smoothies, Large",Beverages,,,420,1.5,100,6,,,,
Jamba Juice,"Apple n Greens Smoothie, Medium","Apple n Greens Smoothie w/ Strawberry Juice, Kale, Peaches, Mangos & Bananas, Fruit & Veggie Smoothies, Smoothies, Medium",Beverages,,,320,1,78,4,,,,
Jamba Juice,"Apple n Greens Smoothie, Small","Apple n Greens Smoothie w/ Strawberry Juice, Kale, Peaches, Mangos & Bananas, Fruit & Veggie Smoothies, Smoothies, Small",Beverages,,,250,1,60,4,,,,
Dunkin' Donuts,Apple n Spice Donut,"Apple n Spice Donut, Donuts, Bakery, Food",Baked Goods,,,260,14,29,3,,,,
Wawa,Apple Peanut Butter Dipper,"Apple Peanut Butter Dipper, Cold Express Items, Snacks, Fresh Food",AppetizersSides,,,350,25,33,11,,,,
Wendy's,"Apple Pecan Base Salad Blend, Half","Apple Pecan Base Salad Blend w/ Iceberg Lettuce, Romaine Lettuce, Spring Mix of Baby Lettuces, Red & Green Oak, Red & Green Leaf, Lolla Rosa Tango, Spinach, Mizuna, Arugula, Tatsoi, Red & Green Chard, Apple Chunks & Dried Cranberries, Fresh Made Salads, Half",Salads,,,50,0,13,1,,,,
Wendy's,Apple Pecan Chicken Salad Base Blend Full Size,"Apple Pecan Chicken Salad Base Blend Full Size w/ Iceberg Lettuce, Romaine Lettuce, Spring Mix of Baby Lettuces, Red & Green Romaine, Red & Green Oak, Red & Green Leaf, Lolla Rosa Tango, Spinach, Mizuna, Arugula, Tatsoi Red & Green Chard, Apple Chunks & Dried Cranberries, Fresh Made Salads",Salads,,,100,0,24,2,,,,
Wendy's,"Apple Pecan Chicken Salad, Full","Apple Pecan Chicken Salad w/ Hand Picked Signature Salad, Red & Green Apples, Crumbled Blue Cheese, Sweet Cranberries, Roasted Pecans, Warm Grilled Chicken & Marzetti Simply Dressed Pomegranate Vinaigrette, Fresh Made Salads, Full",Salads,,,570,25,51,38,,,,
Wendy's,"Apple Pecan Chicken Salad, Half Size","Apple Pecan Chicken Salad w/ Signature Salad, Hand Picked Red & Green Apples, Crumbled Blue Cheese, Sweet Cranberries, Roasted Pecans, Warm Grilled Chicken & Marzetti Simply Dressed Pomegranate Vinaigrette, Fresh Made Salads, Half Size",Salads,,,340,17,29,20,,,,
Golden Corral,Apple Pie,"Apple Pie, Bakery & Desserts",Desserts,156,g,330,13,49,5,212,8,31,3
Church's Chicken,Apple Pie,"Apple Pie, Desserts",Desserts,82,g,270,13,37,3,329,16,45,4
Frisch's Big Boy,Apple Pie,"Apple Pie, Desserts",Desserts,,,520,20,82,3,,,,
Perkins,"Apple Pie, No Sugar Added, Slice","Apple Pie, No Sugar Added, Slice, Bakery & Desserts, Fruit Pies",Desserts,198,g,370,15,52,5,187,8,26,3
Perkins,"Apple Pie, No Sugar Added, Whole Pie","Apple Pie, No Sugar Added, Whole Pie, Bakery & Desserts, Fruit Pies",Desserts,198,g,370,15,52,5,187,8,26,3
Boston Market,"Apple Pie, Slice","Apple Pie w/ Granny Smith Apples & Cinnamon, Slice, Desserts",Desserts,163,g,440,21,58,3,270,13,36,2
IHOP,"Apple Ring Pancakes, Full Order","Apple Ring Pancakes, Full Order, Apple Ring Pancakes & Pumpkin Pancakes, All You Can Eat Pancakes & Seasonal Offerings",Entrees,,,730,20,119,20,,,,
IHOP,"Apple Ring Pancakes, Side Order","Apple Ring Pancakes, Side Order, Pancakes, All You Can Eat Pancakes & Seasonal Offerings; Choice in: Egg Combo, Sausage & Eggs Combo, Bacon & Eggs Combo, Ham & Eggs Combo & Ultimate Bacon & Sausage Combo",Entrees,,,470,14,75,12,,,,
Golden Corral,Apple Salad,"Apple Salad, for Salad Buffet",AppetizersSides,130,g,210,10,29,1,162,8,22,1
Qdoba,Apple Sauce,"Apple Sauce, Natural, Others",AppetizersSides,111,g,50,0,0,0,45,0,0,0
Golden Corral,Apple Sauce,"Apple Sauce, Breakfast Buffet",AppetizersSides,126,g,90,0,23,0,71,0,18,0
Whataburger,Apple Slices,"Apple Slices, Sides & Salads, Kids & Adults",AppetizersSides,57,g,30,0,7,0,53,0,12,0
Denny's,Apple Slices,"Apple Slices, Kids Sides",AppetizersSides,2,oz,35,0,8,0,62,0,14,0
Sheetz,Apple Slices,"Apple Slices, also called Sliced Apples, for Taco Salad, MTO Salad, Fruity Nut Chicken Recipe Salad & Fish & Chicken Platters, Other Sidez, Snacks & Sidez, Toppings, Saladz, Sidez Choice, Platters",AppetizersSides,,,30,0,8,0,,,,
Red Robin,Apple Slices,"Apple Slices, Kid's Bottomless Sides, Kids Menu",AppetizersSides,,,35,0,9,0,,,,
Noodles & Company,Apple Slices,"Apple Slices, Kids Sides",AppetizersSides,,,30,0,8,0,,,,
Wendy's,Apple Slices,"Apple Slices, Kids, for Kids Meals, Wendy's Kid's Meals, Fries & Sides, Adult Menu",AppetizersSides,,,35,0,9,0,,,,
Friendly's,Apple Slices,"Apple Slices, Sides & Add Ons, Kids Sides & Add Ons, Kids",AppetizersSides,,,80,0,19,0,,,,
McDonald's,Apple Slices,"Apple Slices, Sides & Snacks, Kids, Kids & Adults Menu",AppetizersSides,,,15,0,4,0,,,,
Subway,"Apple Slices, 1 Package","Apple Slices, Cookies & Desserts, Desserts, Sides & Beverages, Sides, Drinks & Extras, Sides, Kids & Adults Menu, 1 Package",AppetizersSides,71,g,35,0,9,0,49,0,13,0
Wawa,Apple Snack Pack,"Apple Snack Pack, Cold Express Items, Snacks, Fresh Food",AppetizersSides,,,50,0,13,0,,,,
Dunkin' Donuts,Apple Stick,"Apple Stick, Donuts, Bakery",Baked Goods,,,420,25,44,4,,,,
Frisch's Big Boy,Apple Sticks,"Apple Sticks, Soup, Salad n Fruit Bar & Breakfast Bar",AppetizersSides,,,230,18,20,1,,,,
Dunkin' Donuts,Apple Streusel Donut,"Apple Streusel Donut, Donuts, Bakery",Baked Goods,,,340,16,45,3,,,,
Dairy Queen,Apple Tart,"Apple Tart, Hot Desserts a La Mode",Desserts,,,570,26,78,8,,,,
Golden Corral,Apple Topping,"Apple Topping, Breakfast Buffet",ToppingsIngredients,35,g,30,0,8,0,86,0,23,0
KFC,Apple Turnover,"Apple Turnover, Desserts",Baked Goods,81,g,230,10,32,2,284,12,40,2
Hardee's,Apple Turnover,"Apple Turnover w/out Cinnamon Sugar Topping, Desserts",Baked Goods,85,g,270,13,35,3,318,15,41,4
Golden Corral,Apple Turnover,"Apple Turnover, Breakfast Buffet",Baked Goods,80,g,210,8,33,2,263,10,41,3
Krystal,Apple Turnover,"Apple Turnover, Treats, Anytime Treats",Baked Goods,81,g,220,8,34,2,272,10,42,2
Arby's,Apple Turnover,"Apple Turnover, Desserts",Baked Goods,128,g,430,18,65,4,336,14,51,3
McAlister's Deli,Apples,"Apples, Vegetarian Sandwiches, Turkey Sandwiches, Roast Beef Sandwiches, Featured Items, Craft Your Own Sandwich",ToppingsIngredients,,,90,0,25,0,,,,
Perkins,Applesauce,"Applesauce, 3 oz, Kids Menu, Seniors & Kids, On A Side Note, Lunch & Dinners, Kids & Adults Menu",AppetizersSides,3,oz,40,0,9,0,47,0,11,0
McAlister's Deli,Applesauce,"Applesauce, Sides, Just for Kids, Gluten Sensitive Menu, Kids & Adults Menu",AppetizersSides,4,oz,50,0,12,0,44,0,11,0
Frisch's Big Boy,Applesauce,"Applesauce, Sides, Salads, Soups, Chili, Sides",AppetizersSides,4,oz,120,0,30,0,106,0,26,0
O'Charley's,Applesauce,"Applesauce, 1 Portion, Kids Sides, Kids",AppetizersSides,,,50,0,13,0,,,,
Steak 'N Shake,Applesauce,"Applesauce, Breakfast, Sides, Kids Menu, Lunch & Dinner, Sides",AppetizersSides,,,90,0,21,0,,,,
Applebee's,Applesauce,"Applesauce, Kids Menu, Side",AppetizersSides,,,40,0,10,0,,,,
Noodles & Company,Applesauce,"Applesauce, Kids Sides",AppetizersSides,,,60,0,14,0,,,,
IHOP,Applesauce Pouch,"Applesauce Pouch, Substitution, Made For Fun Kids, Sugar & Spice 2017; Choice in: Silver 5",AppetizersSides,,,40,0,10,0,,,,
Culver's,"Applesauce, Kids","Applesauce, Kids Meals, Kids Menu",AppetizersSides,112,g,50,0,12,0,45,0,11,0
BJ's Restaurant & Brewhouse,"Applesauce, Kids","Applesauce, Kids Menu",AppetizersSides,,,70,0,17,0,,,,
Dairy Queen,"Applesauce, Kids","Applesauce, Kids, Food, Kids Meals, Side Options",AppetizersSides,,,45,0,11,0,,,,
Friendly's,"Applesauce, Motts","Applesauce, Motts, Sides & Add Ons, Kids Sides & Add Ons, Kids",AppetizersSides,,,0,0,0,0,,,,
Einstein Bros,Applewood Bacon & Cheddar,"Applewood Bacon & Cheddar on a Plain Bagel, Classic, Egg Sandwiches;  Choice of Substituting: Bagel & Eggs",Sandwiches,236,g,520,19,57,29,220,8,24,12
Einstein Bros,Applewood Bacon & Spinach on Spinach Florentine Bagel,"Applewood Bacon & Spinach on Spinach Florentine Bagel w/ Eggs, Applewood Bacon, Swiss Cheese & Roasted Tomato Spread, also called Bacon & Spinach, Signature, Egg Sandwiches; Choice of Substituting: Eggs & Bagel",Sandwiches,310,g,770,43,62,35,248,14,20,11
O'Charley's,"Applewood Bacon, 3 Strips","Applewood Bacon, 3 Strips, Sunday Brunch Sides",AppetizersSides,,,90,8,0,6,,,,
Chili's,Applewood Smoked Bacon,"Applewood Smoked Bacon, for Burgers, Substitute Any Burger Patty",ToppingsIngredients,,,70,6,0,5,,,,
McAlister's Deli,Applewood Smoked Bacon,"Applewood Smoked Bacon, Meats, Craft Your Own, Make it a Melt, Bacon or Ham Sandwiches, Featured Items, Soups, Gluten Sensitive Menu",ToppingsIngredients,,,200,16,0,12,,,,
Wawa,Applewood Smoked Bacon Breakfast Burrito,"Applewood Smoked Bacon Breakfast Burrito, Breakfast Burritos, Built To Order, Fresh Food, Breakfast; Choice of: Tortilla, Egg, Cheese & Topping; Choice of Adding: Extra Cheese & Breakfast Burritos Extras",Sandwiches,,,100,8,0,8,,,,
Wawa,Applewood Smoked Bacon Mac & Cheese Hot Bowl,"Applewood Smoked Bacon Mac & Cheese Hot Bowl, Hot Bowls",Entrees,,,670,36,56,31,,,,
Perkins,"Applewood Smoked Bacon, 2 Slices","Applewood Smoked Bacon, 2 Slices, Build A Breakfast, Breakfast, Hearty Extras Menu, Breakfast Menu",AppetizersSides,14,g,70,6,0,4,500,43,0,29
Wawa,"Applewood Smoked Bacon, 2 Strips","Applewood Smoked Bacon, 2 Strips",ToppingsIngredients,,,50,4,0,4,,,,
Wawa,"Applewood Smoked Bacon, 3 Strips","Applewood Smoked Bacon, 3 Strips",ToppingsIngredients,,,80,6,1,6,,,,
Perkins,"Applewood Smoked Bacon, 4 Slices","Applewood Smoked Bacon, 4 Slices, Hearty Extras, Breakfast",AppetizersSides,28,g,140,12,0,8,500,43,0,29
Wendy's,"Applewood Smoked Bacon, Add On","Applewood Smoked Bacon, for Jr Bacon Cheeseburger, BBQ Ranch Chicken Salad Full Size, Crispy Chicken BLT, Son of Baconator, Right Price Right Size Menu, Fresh Made Salads, Chicken Wraps & More, Cheeseburgers",ToppingsIngredients,,,50,4,0,3,,,,
BJ's Restaurant & Brewhouse,"Applewood Smoked Bacon, Brunch Sides","Applewood Smoked Bacon, Brunch Sides, Sides",AppetizersSides,,,140,11,2,8,,,,
McAlister's Deli,"Applewood Smoked Bacon, Choose 2","Applewood Smoked Bacon, Spud Meats, Giant Spuds, Choose 2",ToppingsIngredients,,,70,6,0,4,,,,
Wawa,"Applewood Smoked Bacon, Egg & Cheese Bagel Sizzli","Applewood Smoked Bacon, Egg & Cheese Bagel Sizzli, Breakfast Sizzlis, Sizzli, On The Go, Breakfast, Fresh Food",Sandwiches,,,410,18,43,20,,,,
Wawa,"Applewood Smoked Bacon, Egg & Cheese Croissant Sizzli","Applewood Smoked Bacon, Egg & Cheese Croissant Sizzli, Breakfast Sizzlis, Sizzli, On The Go, Breakfast, Fresh Food",Sandwiches,,,420,27,26,18,,,,
Wawa,"Applewood Smoked Bacon, for Bacon Breakfast Bowl","Applewood Smoked Bacon, for Bacon Breakfast Bowl",ToppingsIngredients,,,80,6,1,6,,,,
Wendy's,"Applewood Smoked Bacon, for Baconator Fries","Applewood Smoked Bacon, for Baconator Fries, Bacon Sriracha Fries, Bacon Ranch Fries, Bacon Cheese Baked Potato, Spicy Sriracha Chicken Sandwich, Asiago Ranch Chicken Club, Dave's Triple, Dave's Double, Baconator, Mornin Melt Panini & Artisan Egg Sandwich, Fries & Sides, Chicken Wraps & More, Cheeseburgers, Breakfast",ToppingsIngredients,,,70,6,0,5,,,,
Wendy's,"Applewood Smoked Bacon, for BBQ Ranch Chicken Salad Half Size","Applewood Smoked Bacon, for BBQ Ranch Chicken Salad Half Size, Fresh Made Salads",ToppingsIngredients,,,25,2,0,2,,,,
